decimalLongitude,decimalLatitude,presence,cropped_bioclim_stack,wc2.1_5m_bio_1,wc2.1_5m_bio_10,wc2.1_5m_bio_11,wc2.1_5m_bio_12,wc2.1_5m_bio_13,wc2.1_5m_bio_14,wc2.1_5m_bio_15,wc2.1_5m_bio_16,wc2.1_5m_bio_17,wc2.1_5m_bio_18,wc2.1_5m_bio_19,wc2.1_5m_bio_2,wc2.1_5m_bio_3,wc2.1_5m_bio_4,wc2.1_5m_bio_5,wc2.1_5m_bio_6,wc2.1_5m_bio_7,wc2.1_5m_bio_8,wc2.1_5m_bio_9
-88.5304244693137,37.6911640197028,0,13.575750350952148,13.575750350952148,24.631500244140625,1.5894999504089355,1171.0,123.0,77.0,17.767719268798828,359.0,239.0,294.0,258.0,12.089166641235352,32.584476470947266,928.4478149414062,31.902000427246094,-5.198999881744385,37.10100173950195,13.498000144958496,20.049165725708008
-89.5259025449248,42.2878851830624,0,8.369458198547363,8.369458198547363,21.198165893554688,-5.890999794006348,867.0,106.0,29.0,37.233375549316406,300.0,107.0,300.0,107.0,11.691916465759277,28.175331115722656,1092.1488037109375,28.570999145507812,-12.925999641418457,41.49699783325195,21.198165893554688,-5.890999794006348
-90.2888048361253,40.7795901464746,0,10.257874488830566,10.257874488830566,22.684999465942383,-3.5785000324249268,934.0,110.0,33.0,33.09977340698242,311.0,124.0,308.0,124.0,11.326582908630371,28.245140075683594,1057.6700439453125,29.786998748779297,-10.314000129699707,40.10099792480469,20.656999588012695,-3.5785000324249268
-90.7232946174771,39.5017108153079,0,11.49987506866455,11.49987506866455,23.438499450683594,-1.6828333139419556,941.0,111.0,38.0,27.072847366333008,299.0,145.0,271.0,145.0,11.829750061035156,30.069011688232422,1011.7337036132812,30.78999900817871,-8.552000045776367,39.34199905395508,17.139667510986328,-1.6828333139419556
-90.2549715582481,41.2997955437702,0,9.759749412536621,9.759749412536621,22.459333419799805,-4.35966682434082,959.0,114.0,33.0,35.06767272949219,328.0,124.0,328.0,124.0,11.131999969482422,27.568103790283203,1080.7696533203125,29.380998611450195,-10.99899959564209,40.37999725341797,22.459333419799805,-4.35966682434082
-88.447132240033,37.1027542421771,0,14.152999877929688,14.152999877929688,24.894332885742188,2.568166732788086,1259.0,126.0,80.0,15.001019477844238,372.0,261.0,298.0,305.0,12.06583309173584,33.379905700683594,899.2006225585938,32.0369987487793,-4.109999656677246,36.14699935913086,13.988500595092773,20.47516632080078
-89.2107879450357,40.7019580323281,0,10.235291481018066,10.235291481018066,22.491666793823242,-3.3949999809265137,954.0,106.0,40.0,27.607534408569336,305.0,147.0,286.0,147.0,11.585750579833984,29.120168685913086,1044.7288818359375,29.63300132751465,-10.152999877929688,39.78600311279297,20.548999786376953,-3.3949999809265137
-89.7723991913863,41.5290639053621,0,9.544124603271484,9.544124603271484,22.246000289916992,-4.671833515167236,943.0,115.0,34.0,35.80784225463867,322.0,121.0,321.0,121.0,11.710749626159668,28.384191513061523,1085.2144775390625,29.562000274658203,-11.696000099182129,41.257999420166016,20.280500411987305,-4.671833515167236
-89.3304912735311,38.636825792147,0,12.575875282287598,12.575875282287598,24.240833282470703,-0.14899997413158417,1005.0,106.0,49.0,20.081857681274414,300.0,194.0,265.0,194.0,11.259583473205566,29.41912841796875,983.3217163085938,31.36699867248535,-6.906000137329102,38.27299880981445,12.205166816711426,-0.14899997413158417
-88.9717816286509,37.6739172231399,0,13.44404125213623,13.44404125213623,24.592666625976562,1.4163333177566528,1152.0,121.0,74.0,17.44565200805664,352.0,244.0,286.0,254.0,11.658583641052246,31.585660934448242,932.9519653320312,31.649999618530273,-5.261000156402588,36.9109992980957,13.293832778930664,19.987499237060547
-89.395945842775,39.2685665240913,0,11.701333045959473,11.701333045959473,23.559667587280273,-1.3975000381469727,998.0,109.0,50.0,22.649927139282227,316.0,176.0,280.0,176.0,11.747833251953125,30.062522888183594,1005.5267944335938,30.91900062561035,-8.159000396728516,39.0780029296875,17.257333755493164,-1.3975000381469727
-89.4128811420992,37.4342776396981,0,13.683083534240723,13.683083534240723,24.762332916259766,1.6171666383743286,1187.0,126.0,76.0,16.841815948486328,361.0,258.0,286.0,264.0,11.634332656860352,31.522523880004883,931.9313354492188,31.8489990234375,-5.059000015258789,36.907997131347656,13.590332984924316,20.220333099365234
-88.0844838999395,38.9318425263553,0,12.153541564941406,12.153541564941406,23.825166702270508,-0.6080000400543213,1059.0,108.0,58.0,19.24210548400879,314.0,205.0,294.0,205.0,11.362082481384277,29.85857391357422,983.5610961914062,30.924999237060547,-7.127999782562256,38.05299758911133,21.8125,-0.6080000400543213
-88.5655164099069,40.2608966551566,0,10.579667091369629,10.579667091369629,22.662334442138672,-2.7825000286102295,961.0,106.0,42.0,26.312204360961914,303.0,157.0,294.0,157.0,11.378999710083008,29.233139038085938,1028.0439453125,29.625,-9.300000190734863,38.92499923706055,20.763668060302734,-2.7825000286102295
-89.566285416724,40.3159426889995,0,10.897041320800781,10.897041320800781,23.090166091918945,-2.7308332920074463,939.0,106.0,40.0,27.356475830078125,303.0,147.0,286.0,147.0,11.655750274658203,29.34404945373535,1042.373291015625,30.214000701904297,-9.506999969482422,39.72100067138672,21.18899917602539,-2.7308332920074463
-87.5805348036164,41.0415837727028,0,9.925250053405762,9.925250053405762,22.03499984741211,-3.4755001068115234,978.0,107.0,39.0,28.003076553344727,313.0,150.0,301.0,150.0,11.451833724975586,28.993452072143555,1028.2427978515625,29.402000427246094,-10.096000671386719,39.49800109863281,20.03783416748047,-3.4755001068115234
-88.1870169772936,41.3449690894716,0,10.1788330078125,10.1788330078125,22.312667846679688,-3.05483341217041,930.0,102.0,36.0,29.848087310791016,300.0,137.0,292.0,137.0,11.225333213806152,28.50588607788086,1022.7849731445312,29.562000274658203,-9.817000389099121,39.37900161743164,20.134000778198242,-3.05483341217041
-89.2982597688585,40.7739424811341,0,10.11370849609375,10.11370849609375,22.396167755126953,-3.5963332653045654,951.0,105.0,39.0,28.411239624023438,305.0,143.0,287.0,143.0,11.676750183105469,29.238656997680664,1049.49072265625,29.554000854492188,-10.381999969482422,39.93600082397461,20.467666625976562,-3.5963332653045654
-89.6395072908945,41.6000767899351,0,9.390791893005371,9.390791893005371,22.066665649414062,-4.79449987411499,937.0,116.0,34.0,36.13896560668945,321.0,121.0,319.0,121.0,11.804916381835938,28.5743408203125,1083.5865478515625,29.4429988861084,-11.869999885559082,41.3129997253418,20.090999603271484,-4.79449987411499
-87.9782080383,39.6283079738203,0,11.332833290100098,11.332833290100098,23.089832305908203,-1.684499979019165,1041.0,115.0,53.0,22.146385192871094,323.0,187.0,314.0,187.0,11.17650032043457,29.352365493774414,999.895263671875,29.95599937438965,-8.121000289916992,38.07699966430664,21.20050048828125,-1.684499979019165
-88.4368240688061,41.8100666715061,0,9.190917015075684,9.190917015075684,21.682498931884766,-4.6023335456848145,937.0,108.0,33.0,32.692527770996094,310.0,129.0,310.0,129.0,11.4913330078125,28.46291732788086,1058.7613525390625,28.897998809814453,-11.475000381469727,40.37300109863281,21.682498931884766,-4.6023335456848145
-89.9316617770922,38.7868700286382,0,12.528416633605957,12.528416633605957,24.315834045410156,-0.30949994921684265,975.0,103.0,50.0,19.61883544921875,294.0,182.0,274.0,182.0,11.272167205810547,29.396705627441406,990.9685668945312,31.312000274658203,-7.0329999923706055,38.345001220703125,17.954999923706055,-0.30949994921684265
-90.6601947782494,40.1273179551949,0,11.01604175567627,11.01604175567627,23.22100067138672,-2.368499994277954,960.0,113.0,37.0,29.229433059692383,309.0,139.0,283.0,139.0,11.542250633239746,29.042221069335938,1030.4876708984375,30.5570011138916,-9.185999870300293,39.74300003051758,21.131834030151367,-2.368499994277954
-89.3710590801844,39.6848349030368,0,11.483083724975586,11.483083724975586,23.364667892456055,-1.747999906539917,965.0,109.0,46.0,24.427595138549805,307.0,163.0,287.0,163.0,11.801833152770996,30.169055938720703,1012.3275756835938,30.700000762939453,-8.418999671936035,39.11899948120117,21.44066619873047,-1.747999906539917
-89.0274957815065,41.1127550311039,0,9.913125038146973,9.913125038146973,22.267000198364258,-3.9110000133514404,924.0,101.0,36.0,29.747005462646484,299.0,133.0,290.0,133.0,11.786417007446289,29.38596534729004,1055.71533203125,29.40399932861328,-10.704999923706055,40.10900115966797,20.354000091552734,-3.9110000133514404
-91.0149999358533,39.6782622930129,0,11.413874626159668,11.413874626159668,23.522666931152344,-1.8869999647140503,965.0,112.0,37.0,28.96860694885254,309.0,140.0,286.0,140.0,11.450916290283203,29.046283721923828,1021.1263427734375,30.750999450683594,-8.67199993133545,39.42300033569336,21.420833587646484,-1.8869999647140503
-88.3564692236861,38.5362391793256,0,12.670042037963867,12.670042037963867,24.135665893554688,0.1860000640153885,1095.0,117.0,60.0,19.84402084350586,336.0,218.0,284.0,218.0,11.82491683959961,31.23162078857422,964.2460327148438,31.479999542236328,-6.381999969482422,37.86199951171875,12.543499946594238,0.1860000640153885
-89.0690884924856,37.2628922975408,0,13.904166221618652,13.904166221618652,24.924833297729492,2.01200008392334,1205.0,127.0,79.0,16.012603759765625,366.0,258.0,286.0,277.0,11.7926664352417,32.16415786743164,923.1183471679688,31.966999053955078,-4.697000026702881,36.663997650146484,13.801833152770996,20.3348331451416
-88.2099190997776,39.7340819607978,0,11.410083770751953,11.410083770751953,23.240833282470703,-1.7920000553131104,1021.0,115.0,51.0,22.59869956970215,318.0,184.0,309.0,184.0,11.360333442687988,29.601160049438477,1010.8076171875,30.211999893188477,-8.166000366210938,38.37799835205078,21.440500259399414,-1.7920000553131104
-90.0647109441428,39.6119775987591,0,11.406708717346191,11.406708717346191,23.265832901000977,-1.84850013256073,959.0,115.0,40.0,27.032045364379883,310.0,152.0,279.0,152.0,11.678750038146973,29.954729080200195,1013.6056518554688,30.45599937438965,-8.532000541687012,38.987998962402344,17.153833389282227,-1.84850013256073
-88.1376601426958,38.3987875625254,0,12.899499893188477,12.899499893188477,24.287166595458984,0.4726666510105133,1123.0,124.0,65.0,19.81283950805664,350.0,228.0,286.0,228.0,11.622166633605957,31.047086715698242,958.4891357421875,31.47599983215332,-5.958000183105469,37.433998107910156,12.798833847045898,0.4726666510105133
-88.3389058999511,38.3991495446381,0,12.867792129516602,12.867792129516602,24.305166244506836,0.3813333809375763,1113.0,121.0,62.0,20.208528518676758,348.0,224.0,282.0,224.0,11.806750297546387,31.260425567626953,963.047119140625,31.5939998626709,-6.174999713897705,37.76900100708008,12.767499923706055,0.3813333809375763
-88.4607288801539,37.9891904206933,0,13.28950023651123,13.28950023651123,24.536832809448242,1.0416667461395264,1128.0,121.0,73.0,19.03753089904785,351.0,231.0,279.0,241.0,12.075000762939453,32.1528434753418,946.6143188476562,31.81599998474121,-5.738999843597412,37.55500030517578,13.218999862670898,19.89116668701172
-90.8071318557643,39.9272867547407,0,11.108333587646484,11.108333587646484,23.24250030517578,-2.245833158493042,967.0,114.0,36.0,29.78441047668457,312.0,138.0,286.0,138.0,11.405333518981934,28.906461715698242,1025.4825439453125,30.4950008392334,-8.960999488830566,39.45600128173828,21.170000076293945,-2.245833158493042
-88.7005602809025,40.9685116528532,0,10.20441722869873,10.20441722869873,22.44966697692871,-3.43149995803833,921.0,102.0,37.0,28.152624130249023,299.0,140.0,289.0,140.0,11.490833282470703,29.045127868652344,1044.2142333984375,29.5,-10.062000274658203,39.5620002746582,20.524999618530273,-3.43149995803833
-90.7129618321892,40.1227434491643,0,11.140000343322754,11.140000343322754,23.38483428955078,-2.252833366394043,955.0,112.0,36.0,30.07499122619629,310.0,135.0,285.0,135.0,11.608333587646484,29.100130081176758,1031.3956298828125,30.79400062561035,-9.097000122070312,39.89099884033203,21.26016616821289,-2.252833366394043
-89.5628011491959,38.9320898710559,0,12.088874816894531,12.088874816894531,23.832834243774414,-0.8266667127609253,987.0,107.0,49.0,21.41512680053711,306.0,180.0,269.0,180.0,11.558083534240723,29.861989974975586,990.660888671875,31.131000518798828,-7.573999881744385,38.70500183105469,17.47366714477539,-0.8266667127609253
-89.038797011385,37.5404688912851,0,13.28112506866455,13.28112506866455,24.303667068481445,1.3494999408721924,1194.0,126.0,78.0,16.81402015686035,364.0,255.0,289.0,267.0,11.439416885375977,31.2817325592041,923.4899291992188,31.261999130249023,-5.307000160217285,36.569000244140625,13.118000030517578,19.814332962036133
-90.7261019371539,41.3724328015195,0,9.743124961853027,9.743124961853027,22.421499252319336,-4.349999904632568,922.0,113.0,29.0,37.70881652832031,325.0,113.0,325.0,113.0,11.240750312805176,27.739870071411133,1078.5582275390625,29.435998916625977,-11.086000442504883,40.52199935913086,22.421499252319336,-4.349999904632568
-89.6690393354307,40.8628438615824,0,10.013416290283203,10.013416290283203,22.357166290283203,-3.7966666221618652,937.0,103.0,36.0,29.988574981689453,302.0,134.0,288.0,134.0,11.6336669921875,28.871240615844727,1053.8272705078125,29.606000900268555,-10.689000129699707,40.29500198364258,15.935166358947754,-3.7966666221618652
-88.7881450421356,41.7443364378812,0,9.115374565124512,9.115374565124512,21.641666412353516,-4.839166641235352,923.0,107.0,29.0,34.252357482910156,308.0,121.0,308.0,121.0,11.424416542053223,28.31610679626465,1068.0770263671875,28.666000366210938,-11.680000305175781,40.34600067138672,21.641666412353516,-4.839166641235352
-88.0542896927557,39.1258993122011,0,11.88700008392334,11.88700008392334,23.555500030517578,-0.9068332314491272,1052.0,108.0,57.0,19.4830379486084,316.0,200.0,298.0,200.0,11.21299934387207,29.507118225097656,985.4411010742188,30.573999404907227,-7.427000045776367,38.000999450683594,21.56166648864746,-0.9068332314491272
-90.3939916573637,41.2246696997915,0,9.778374671936035,9.778374671936035,22.40916633605957,-4.261999607086182,959.0,114.0,34.0,34.6534538269043,327.0,125.0,327.0,125.0,11.113916397094727,27.613588333129883,1074.636962890625,29.3439998626709,-10.903999328613281,40.24800109863281,22.40916633605957,-4.261999607086182
-89.9845426257574,39.8942597156232,0,11.282708168029785,11.282708168029785,23.222667694091797,-2.139833450317383,941.0,110.0,39.0,26.901933670043945,302.0,148.0,278.0,148.0,11.770249366760254,30.009305953979492,1024.5550537109375,30.38800048828125,-8.833999633789062,39.22200012207031,21.381500244140625,-2.139833450317383
-88.2459255983354,39.2194537410646,0,11.824041366577148,11.824041366577148,23.522666931152344,-0.9938333034515381,1037.0,108.0,55.0,19.846481323242188,314.0,195.0,295.0,195.0,11.195917129516602,29.398725509643555,986.9505004882812,30.58500099182129,-7.498000144958496,38.08300018310547,21.49483299255371,-0.9938333034515381
-89.5469621737094,39.8678949399317,0,11.409500122070312,11.409500122070312,23.448667526245117,-1.9305000305175781,932.0,106.0,42.0,25.66716957092285,298.0,152.0,281.0,152.0,11.628999710083008,29.65220069885254,1021.8687744140625,30.694000244140625,-8.52400016784668,39.21800231933594,21.45366668701172,-1.9305000305175781
-89.7449018767174,38.0767850473854,0,13.103375434875488,13.103375434875488,24.50550079345703,0.7476667165756226,1074.0,112.0,58.0,18.36020278930664,316.0,209.0,286.0,209.0,11.900083541870117,31.416872024536133,955.67626953125,31.795000076293945,-6.0829997062683105,37.87799835205078,12.914833068847656,0.7476667165756226
-87.8275962475518,38.3718020894087,0,13.248000144958496,13.248000144958496,24.464500427246094,1.0681666135787964,1138.0,127.0,68.0,19.141929626464844,350.0,229.0,294.0,229.0,11.211833953857422,30.543296813964844,942.3372802734375,31.479999542236328,-5.228000164031982,36.70800018310547,13.04033374786377,1.0681666135787964
-89.538563917793,42.2856418144715,0,8.369458198547363,8.369458198547363,21.198165893554688,-5.890999794006348,867.0,106.0,29.0,37.233375549316406,300.0,107.0,300.0,107.0,11.691916465759277,28.175331115722656,1092.1488037109375,28.570999145507812,-12.925999641418457,41.49699783325195,21.198165893554688,-5.890999794006348
-90.6359753369768,39.4345806798206,0,11.771374702453613,11.771374702453613,23.632667541503906,-1.2506664991378784,936.0,110.0,38.0,26.568574905395508,298.0,147.0,268.0,147.0,11.867249488830566,30.227331161499023,1001.4774780273438,31.06999969482422,-8.1899995803833,39.2599983215332,17.318166732788086,-1.2506664991378784
-87.6035640646499,41.5624433771771,0,9.870458602905273,9.870458602905273,22.197999954223633,-3.4670000076293945,956.0,106.0,37.0,28.580097198486328,305.0,145.0,299.0,145.0,10.652417182922363,27.23080062866211,1033.2705078125,29.19700050354004,-9.92199993133545,39.11899948120117,15.200666427612305,-3.4670000076293945
-88.0147716789664,41.6843067279321,0,9.826125144958496,9.826125144958496,22.293498992919922,-3.6614999771118164,946.0,104.0,37.0,29.4482364654541,304.0,140.0,304.0,140.0,11.192416191101074,28.03079605102539,1044.49462890625,29.643999099731445,-10.28499984741211,39.92900085449219,22.293498992919922,-3.6614999771118164
-88.6295445925525,39.1806149627113,0,11.72962474822998,11.72962474822998,23.52400016784668,-1.2146666049957275,1010.0,106.0,53.0,20.781200408935547,311.0,190.0,287.0,190.0,11.416916847229004,29.57137680053711,997.651611328125,30.711999893188477,-7.895999908447266,38.608001708984375,21.464500427246094,-1.2146666049957275
-87.9886953973225,40.8357350347723,0,10.162375450134277,10.162375450134277,22.368667602539062,-3.373333215713501,941.0,102.0,39.0,27.90654945373535,303.0,145.0,291.0,145.0,11.690083503723145,29.40975570678711,1039.653076171875,29.628999710083008,-10.119999885559082,39.749000549316406,20.480833053588867,-3.373333215713501
-89.6493190607735,38.4940538899504,0,12.81179141998291,12.81179141998291,24.376667022705078,0.25016656517982483,988.0,105.0,52.0,18.60674285888672,296.0,190.0,267.0,190.0,11.44458293914795,30.241474151611328,970.3056640625,31.5049991607666,-6.339000225067139,37.843997955322266,18.065166473388672,0.25016656517982483
-89.9721425617931,42.4244327962743,0,7.975500106811523,7.975500106811523,20.842166900634766,-6.387666702270508,877.0,107.0,29.0,38.45332336425781,307.0,103.0,307.0,103.0,11.526666641235352,27.80592155456543,1098.87744140625,28.035999298095703,-13.418000221252441,41.45399856567383,20.842166900634766,-6.387666702270508
-89.2712281138418,37.2465105094723,0,13.817999839782715,13.817999839782715,24.85616683959961,1.9163333177566528,1201.0,129.0,78.0,16.437681198120117,367.0,262.0,283.0,274.0,11.500833511352539,31.380172729492188,923.8859252929688,31.868000030517578,-4.7820000648498535,36.650001525878906,13.625833511352539,20.326499938964844
-88.6071297370464,41.2080950488874,0,10.095333099365234,10.095333099365234,22.276166915893555,-3.4753332138061523,919.0,100.0,35.0,29.41004180908203,298.0,135.0,288.0,135.0,11.335000038146973,28.748605728149414,1039.9329833984375,29.243999481201172,-10.184000015258789,39.428001403808594,20.328332901000977,-3.4753332138061523
-89.1758866067808,37.3634309142982,0,13.557000160217285,13.557000160217285,24.61566734313965,1.5986666679382324,1205.0,128.0,80.0,16.517974853515625,367.0,260.0,285.0,274.0,11.549333572387695,31.442157745361328,926.6095581054688,31.597999572753906,-5.133999824523926,36.731998443603516,13.415499687194824,20.090999603271484
-89.1797500356648,39.4897834146988,0,11.63991641998291,11.63991641998291,23.489999771118164,-1.4780000448226929,995.0,108.0,51.0,22.45807456970215,313.0,176.0,287.0,176.0,11.759166717529297,30.137798309326172,1006.09814453125,30.85700035095215,-8.16100025177002,39.018001556396484,17.230667114257812,-1.4780000448226929
-89.4604097815884,41.7284165063134,0,9.175833702087402,9.175833702087402,21.79949951171875,-4.991000175476074,937.0,118.0,33.0,36.04633712768555,320.0,121.0,318.0,121.0,11.707833290100098,28.49799919128418,1081.1826171875,29.048999786376953,-12.034000396728516,41.08300018310547,15.34749984741211,-4.991000175476074
-88.1565515034668,38.9749718190071,0,12.153541564941406,12.153541564941406,23.825166702270508,-0.6080000400543213,1059.0,108.0,58.0,19.24210548400879,314.0,205.0,294.0,205.0,11.362082481384277,29.85857391357422,983.5610961914062,30.924999237060547,-7.127999782562256,38.05299758911133,21.8125,-0.6080000400543213
-88.2111871386213,37.533894289698,0,13.564791679382324,13.564791679382324,24.264999389648438,1.9541666507720947,1200.0,125.0,73.0,17.211265563964844,363.0,241.0,298.0,277.0,11.777750015258789,32.7214241027832,897.4120483398438,31.347000122070312,-4.646999835968018,35.99399948120117,13.45633316040039,19.899166107177734
-89.3139146970102,41.1629151538028,0,10.015666961669922,10.015666961669922,22.407499313354492,-3.7283334732055664,911.0,101.0,33.0,31.756427764892578,296.0,126.0,292.0,126.0,11.717499732971191,28.89642333984375,1052.143310546875,29.958999633789062,-10.5910005569458,40.54999923706055,20.277000427246094,-3.7283334732055664
-90.6701897813237,40.0216406506709,0,11.132041931152344,11.132041931152344,23.324501037597656,-2.242166757583618,960.0,114.0,37.0,29.64365577697754,311.0,138.0,284.0,138.0,11.544417381286621,29.068151473999023,1028.5621337890625,30.672000885009766,-9.043000221252441,39.71500015258789,21.222667694091797,-2.242166757583618
-88.720065326189,38.4090617064895,0,12.696833610534668,12.696833610534668,24.113500595092773,0.2474999874830246,1074.0,114.0,60.0,19.503480911254883,330.0,214.0,272.0,214.0,11.873332977294922,31.341285705566406,959.9368286132812,31.47800064086914,-6.406000137329102,37.884002685546875,12.581833839416504,0.2474999874830246
-88.1490600712199,39.5908611165025,0,11.388291358947754,11.388291358947754,23.145999908447266,-1.7190001010894775,1037.0,115.0,53.0,21.849397659301758,321.0,188.0,310.0,188.0,11.192583084106445,29.342971801757812,1004.1898193359375,30.01099967956543,-8.133000373840332,38.14400100708008,21.306499481201172,-1.7190001010894775
-90.0119445926932,40.4102108353885,0,11.077625274658203,11.077625274658203,23.345001220703125,-2.489000082015991,945.0,102.0,40.0,26.568038940429688,298.0,147.0,285.0,147.0,11.620583534240723,28.9385986328125,1040.060791015625,30.775999069213867,-9.380000114440918,40.15599822998047,21.28416633605957,-2.489000082015991
-88.8127000101026,39.5075731508358,0,11.534708023071289,11.534708023071289,23.352333068847656,-1.6718332767486572,1004.0,105.0,51.0,22.195659637451172,314.0,178.0,295.0,178.0,11.664416313171387,30.038156509399414,1010.5093383789062,30.576000213623047,-8.255999565124512,38.832000732421875,21.46816635131836,-1.6718332767486572
-90.2582573663927,41.3562430244308,0,9.670833587646484,9.670833587646484,22.4146671295166,-4.504833221435547,958.0,114.0,32.0,35.55033874511719,330.0,122.0,330.0,122.0,11.10716724395752,27.435941696166992,1084.8319091796875,29.298999786376953,-11.184999465942383,40.48400115966797,22.4146671295166,-4.504833221435547
-88.8177479319933,38.4711047266659,0,12.547333717346191,12.547333717346191,23.96299934387207,0.05249996855854988,1063.0,113.0,57.0,19.691308975219727,324.0,210.0,274.0,210.0,11.769000053405762,31.129980087280273,960.9235229492188,31.29199981689453,-6.513999938964844,37.805999755859375,12.437167167663574,0.05249996855854988
-90.7318093609429,41.4504552416692,0,9.876375198364258,9.876375198364258,22.59866714477539,-4.147833347320557,903.0,113.0,27.0,38.3302001953125,321.0,110.0,321.0,110.0,10.970916748046875,27.017303466796875,1076.157958984375,29.67799949645996,-10.928999900817871,40.606998443603516,22.59866714477539,-4.147833347320557
-89.7270265270781,41.5555250345978,0,9.514249801635742,9.514249801635742,22.191665649414062,-4.689499855041504,940.0,115.0,34.0,35.823543548583984,320.0,121.0,319.0,121.0,11.757499694824219,28.51132583618164,1083.43017578125,29.535999298095703,-11.70199966430664,41.237998962402344,20.212833404541016,-4.689499855041504
-88.5332888433087,39.1636202616228,0,11.967333793640137,11.967333793640137,23.800167083740234,-0.9436666369438171,1012.0,105.0,53.0,20.761669158935547,312.0,193.0,286.0,193.0,11.415833473205566,29.56703758239746,996.3104248046875,31.02400016784668,-7.585999965667725,38.61000061035156,21.688499450683594,-0.9436666369438171
-89.6725237744343,40.8311593416257,0,10.189833641052246,10.189833641052246,22.54716682434082,-3.5330002307891846,936.0,103.0,37.0,29.415063858032227,303.0,136.0,287.0,136.0,11.439167022705078,28.47547149658203,1049.877197265625,29.788999557495117,-10.383000373840332,40.172000885009766,20.449832916259766,-3.5330002307891846
-89.4401010409336,40.4435657956965,0,10.671083450317383,10.671083450317383,22.903833389282227,-2.882499933242798,953.0,106.0,40.0,27.400941848754883,307.0,149.0,288.0,149.0,11.463666915893555,28.842315673828125,1039.787841796875,30.07200050354004,-9.673999786376953,39.746002197265625,20.862667083740234,-2.882499933242798
-88.8513008872053,39.9450536335057,0,11.187958717346191,11.187958717346191,23.10883331298828,-2.0975000858306885,995.0,110.0,46.0,25.189149856567383,316.0,167.0,303.0,167.0,11.68458366394043,29.93514060974121,1018.8671264648438,30.34600067138672,-8.687000274658203,39.03300094604492,21.27516746520996,-2.0975000858306885
-89.9782718884675,41.4396673937607,0,9.770916938781738,9.770916938781738,22.5396671295166,-4.480833053588867,945.0,112.0,34.0,34.856903076171875,322.0,123.0,322.0,123.0,11.498332977294922,27.97648048400879,1088.2825927734375,29.756999969482422,-11.342999458312988,41.099998474121094,22.5396671295166,-4.480833053588867
-89.378767105478,37.9658624479319,0,13.334291458129883,13.334291458129883,24.67533302307129,1.0385000705718994,1100.0,117.0,64.0,17.959430694580078,331.0,223.0,283.0,223.0,11.673749923706055,31.285175323486328,951.8495483398438,31.77899932861328,-5.534999847412109,37.31399917602539,13.219500541687012,1.0385000705718994
-90.1794529557874,39.7833988131044,0,11.344499588012695,11.344499588012695,23.357166290283203,-1.9804999828338623,961.0,118.0,36.0,29.51711654663086,316.0,143.0,283.0,143.0,11.791166305541992,29.9215030670166,1020.6962280273438,30.687999725341797,-8.718999862670898,39.40699768066406,17.0848331451416,-1.9804999828338623
-87.9253055255802,42.0667799995478,0,9.683792114257812,9.683792114257812,22.096166610717773,-3.6710000038146973,912.0,107.0,36.0,29.862428665161133,300.0,137.0,300.0,137.0,10.793916702270508,27.486419677734375,1038.0213623046875,29.194000244140625,-10.076000213623047,39.27000045776367,22.096166610717773,-3.6710000038146973
-89.7550156240868,37.8884082194521,0,13.319083213806152,13.319083213806152,24.634666442871094,0.9710000157356262,1081.0,111.0,58.0,18.236358642578125,315.0,215.0,288.0,215.0,12.200333595275879,32.042057037353516,953.1823120117188,32.071998596191406,-6.004000186920166,38.07600021362305,13.150500297546387,0.9710000157356262
-88.6290708519748,37.8994340960382,0,13.217583656311035,13.217583656311035,24.381332397460938,1.0481666326522827,1141.0,120.0,74.0,17.93596076965332,351.0,238.0,283.0,246.0,11.950333595275879,32.0203971862793,939.0529174804688,31.60700035095215,-5.714000225067139,37.32099914550781,13.133500099182129,19.80699920654297
-89.655525670636,42.1940647360419,0,8.278166770935059,8.278166770935059,21.022666931152344,-5.931833267211914,892.0,109.0,30.0,37.035736083984375,306.0,110.0,306.0,110.0,11.622833251953125,28.21144676208496,1088.2325439453125,28.256999969482422,-12.941999435424805,41.198997497558594,21.022666931152344,-5.931833267211914
-88.1523207977945,39.2851523421902,0,11.70425033569336,11.70425033569336,23.434165954589844,-1.1410001516342163,1044.0,111.0,55.0,20.054630279541016,318.0,195.0,301.0,195.0,11.132833480834961,29.239988327026367,989.3700561523438,30.437000274658203,-7.63700008392334,38.07400131225586,21.410999298095703,-1.1410001516342163
-89.3941317538071,38.255144546689,0,12.85562515258789,12.85562515258789,24.39383316040039,0.32300010323524475,1032.0,109.0,54.0,18.325380325317383,309.0,203.0,268.0,203.0,11.39091682434082,30.197011947631836,968.8255004882812,31.475000381469727,-6.246999740600586,37.72200012207031,12.673500061035156,0.32300010323524475
-89.1093519964293,39.3796095845898,0,11.605000495910645,11.605000495910645,23.464500427246094,-1.5133333206176758,1010.0,108.0,52.0,21.81112289428711,315.0,182.0,287.0,182.0,11.708166122436523,30.08110237121582,1006.5126342773438,30.77400016784668,-8.14799976348877,38.922000885009766,17.158832550048828,-1.5133333206176758
-90.3615504717968,41.3178994302522,0,9.77649974822998,9.77649974822998,22.486833572387695,-4.301833152770996,957.0,115.0,33.0,35.0155143737793,328.0,124.0,328.0,124.0,11.151666641235352,27.58879280090332,1078.5579833984375,29.433000564575195,-10.98799991607666,40.42100143432617,22.486833572387695,-4.301833152770996
